path,session,subject_id,image_name,grade,vein_ratio,components,skeleton_len,issues
binary\2nd_session\010_3\01_binary.png,2nd_session,010_3,01_binary.png,WARN,0.7718,2,1640,high_vein_ratio=0.772
binary\2nd_session\010_3\02_binary.png,2nd_session,010_3,02_binary.png,WARN,0.7805,2,1532,high_vein_ratio=0.781
binary\2nd_session\010_3\03_binary.png,2nd_session,010_3,03_binary.png,WARN,0.7551,2,1777,high_vein_ratio=0.755
binary\2nd_session\010_3\04_binary.png,2nd_session,010_3,04_binary.png,WARN,0.7773,4,1718,high_vein_ratio=0.777
binary\2nd_session\010_3\05_binary.png,2nd_session,010_3,05_binary.png,WARN,0.6988,4,1370,high_vein_ratio=0.699
binary\2nd_session\010_3\06_binary.png,2nd_session,010_3,06_binary.png,WARN,0.7778,4,1955,high_vein_ratio=0.778
binary\2nd_session\010_4\01_binary.png,2nd_session,010_4,01_binary.png,WARN,0.7559,4,2324,high_vein_ratio=0.756
binary\2nd_session\010_4\02_binary.png,2nd_session,010_4,02_binary.png,WARN,0.7782,2,2244,high_vein_ratio=0.778
binary\2nd_session\010_4\03_binary.png,2nd_session,010_4,03_binary.png,WARN,0.7829,2,2496,high_vein_ratio=0.783
binary\2nd_session\010_4\04_binary.png,2nd_session,010_4,04_binary.png,WARN,0.7881,1,2424,high_vein_ratio=0.788
binary\2nd_session\010_4\05_binary.png,2nd_session,010_4,05_binary.png,WARN,0.7871,1,2497,high_vein_ratio=0.787
binary\2nd_session\010_4\06_binary.png,2nd_session,010_4,06_binary.png,WARN,0.7889,1,2569,high_vein_ratio=0.789
binary\2nd_session\011_1\01_binary.png,2nd_session,011_1,01_binary.png,WARN,0.8021,2,2971,high_vein_ratio=0.802
binary\2nd_session\011_1\02_binary.png,2nd_session,011_1,02_binary.png,WARN,0.8339,3,3589,high_vein_ratio=0.834
binary\2nd_session\011_1\03_binary.png,2nd_session,011_1,03_binary.png,WARN,0.8335,4,3671,high_vein_ratio=0.834
binary\2nd_session\011_1\04_binary.png,2nd_session,011_1,04_binary.png,WARN,0.8304,1,4025,high_vein_ratio=0.830
binary\2nd_session\011_1\05_binary.png,2nd_session,011_1,05_binary.png,WARN,0.8225,1,3827,high_vein_ratio=0.823
binary\2nd_session\011_1\06_binary.png,2nd_session,011_1,06_binary.png,WARN,0.8396,2,3591,high_vein_ratio=0.840
binary\2nd_session\011_2\01_binary.png,2nd_session,011_2,01_binary.png,WARN,0.7931,3,3776,high_vein_ratio=0.793
binary\2nd_session\011_2\02_binary.png,2nd_session,011_2,02_binary.png,WARN,0.789,3,3597,high_vein_ratio=0.789
binary\2nd_session\011_2\03_binary.png,2nd_session,011_2,03_binary.png,WARN,0.7955,3,3880,high_vein_ratio=0.796
binary\2nd_session\011_2\04_binary.png,2nd_session,011_2,04_binary.png,WARN,0.7906,4,3720,high_vein_ratio=0.791
binary\2nd_session\011_2\05_binary.png,2nd_session,011_2,05_binary.png,WARN,0.7922,2,4038,high_vein_ratio=0.792
binary\2nd_session\011_2\06_binary.png,2nd_session,011_2,06_binary.png,WARN,0.8154,3,4437,high_vein_ratio=0.815
binary\2nd_session\011_3\01_binary.png,2nd_session,011_3,01_binary.png,WARN,0.7754,4,3430,high_vein_ratio=0.775
binary\2nd_session\011_3\02_binary.png,2nd_session,011_3,02_binary.png,WARN,0.7993,5,2661,high_vein_ratio=0.799
binary\2nd_session\011_3\03_binary.png,2nd_session,011_3,03_binary.png,WARN,0.8424,4,3390,high_vein_ratio=0.842
binary\2nd_session\011_3\04_binary.png,2nd_session,011_3,04_binary.png,WARN,0.8394,5,4135,high_vein_ratio=0.839
binary\2nd_session\011_3\05_binary.png,2nd_session,011_3,05_binary.png,WARN,0.7971,4,3738,high_vein_ratio=0.797
binary\2nd_session\011_3\06_binary.png,2nd_session,011_3,06_binary.png,WARN,0.7829,7,3830,high_vein_ratio=0.783
binary\2nd_session\011_4\01_binary.png,2nd_session,011_4,01_binary.png,WARN,0.8141,4,3060,high_vein_ratio=0.814
binary\2nd_session\011_4\02_binary.png,2nd_session,011_4,02_binary.png,WARN,0.8031,6,3804,high_vein_ratio=0.803
binary\2nd_session\011_4\03_binary.png,2nd_session,011_4,03_binary.png,WARN,0.8202,5,4314,high_vein_ratio=0.820
binary\2nd_session\011_4\04_binary.png,2nd_session,011_4,04_binary.png,WARN,0.8423,4,4068,high_vein_ratio=0.842
binary\2nd_session\011_4\05_binary.png,2nd_session,011_4,05_binary.png,WARN,0.8421,4,3974,high_vein_ratio=0.842
binary\2nd_session\011_4\06_binary.png,2nd_session,011_4,06_binary.png,WARN,0.8452,3,3738,high_vein_ratio=0.845
binary\2nd_session\012_1\01_binary.png,2nd_session,012_1,01_binary.png,WARN,0.729,2,1766,high_vein_ratio=0.729
binary\2nd_session\012_1\02_binary.png,2nd_session,012_1,02_binary.png,WARN,0.7732,1,1802,high_vein_ratio=0.773
binary\2nd_session\012_1\03_binary.png,2nd_session,012_1,03_binary.png,WARN,0.7374,1,1965,high_vein_ratio=0.737
binary\2nd_session\012_1\04_binary.png,2nd_session,012_1,04_binary.png,WARN,0.7515,2,2169,high_vein_ratio=0.752
binary\2nd_session\012_1\05_binary.png,2nd_session,012_1,05_binary.png,WARN,0.7205,6,1833,high_vein_ratio=0.720
binary\2nd_session\012_1\06_binary.png,2nd_session,012_1,06_binary.png,WARN,0.7291,4,1862,high_vein_ratio=0.729
binary\2nd_session\012_2\01_binary.png,2nd_session,012_2,01_binary.png,WARN,0.7695,1,1982,high_vein_ratio=0.770
binary\2nd_session\012_2\02_binary.png,2nd_session,012_2,02_binary.png,WARN,0.7913,1,1994,high_vein_ratio=0.791
binary\2nd_session\012_2\03_binary.png,2nd_session,012_2,03_binary.png,WARN,0.754,2,1962,high_vein_ratio=0.754
binary\2nd_session\012_2\04_binary.png,2nd_session,012_2,04_binary.png,WARN,0.7519,1,2169,high_vein_ratio=0.752
binary\2nd_session\012_2\05_binary.png,2nd_session,012_2,05_binary.png,WARN,0.7561,1,1956,high_vein_ratio=0.756
binary\2nd_session\012_2\06_binary.png,2nd_session,012_2,06_binary.png,WARN,0.7552,2,2026,high_vein_ratio=0.755
binary\2nd_session\012_3\01_binary.png,2nd_session,012_3,01_binary.png,WARN,0.6729,5,1511,high_vein_ratio=0.673
binary\2nd_session\012_3\02_binary.png,2nd_session,012_3,02_binary.png,WARN,0.6514,6,1491,high_vein_ratio=0.651
binary\2nd_session\012_3\03_binary.png,2nd_session,012_3,03_binary.png,WARN,0.6379,4,1311,high_vein_ratio=0.638
binary\2nd_session\012_3\04_binary.png,2nd_session,012_3,04_binary.png,WARN,0.6662,5,1423,high_vein_ratio=0.666
binary\2nd_session\012_3\05_binary.png,2nd_session,012_3,05_binary.png,WARN,0.651,8,1563,high_vein_ratio=0.651
binary\2nd_session\012_3\06_binary.png,2nd_session,012_3,06_binary.png,WARN,0.6563,5,1582,high_vein_ratio=0.656
binary\2nd_session\012_4\01_binary.png,2nd_session,012_4,01_binary.png,WARN,0.7113,3,2424,high_vein_ratio=0.711
binary\2nd_session\012_4\02_binary.png,2nd_session,012_4,02_binary.png,WARN,0.7665,2,1632,high_vein_ratio=0.766
binary\2nd_session\012_4\03_binary.png,2nd_session,012_4,03_binary.png,WARN,0.7197,1,1833,high_vein_ratio=0.720
binary\2nd_session\012_4\04_binary.png,2nd_session,012_4,04_binary.png,WARN,0.7363,1,2149,high_vein_ratio=0.736
binary\2nd_session\012_4\05_binary.png,2nd_session,012_4,05_binary.png,WARN,0.7237,4,2306,high_vein_ratio=0.724
binary\2nd_session\012_4\06_binary.png,2nd_session,012_4,06_binary.png,WARN,0.737,2,2122,high_vein_ratio=0.737
binary\2nd_session\013_1\01_binary.png,2nd_session,013_1,01_binary.png,WARN,0.7861,6,3427,high_vein_ratio=0.786
binary\2nd_session\013_1\02_binary.png,2nd_session,013_1,02_binary.png,WARN,0.8043,7,3970,high_vein_ratio=0.804
binary\2nd_session\013_1\03_binary.png,2nd_session,013_1,03_binary.png,WARN,0.7969,3,3311,high_vein_ratio=0.797
binary\2nd_session\013_1\04_binary.png,2nd_session,013_1,04_binary.png,WARN,0.7909,3,3432,high_vein_ratio=0.791
binary\2nd_session\013_1\05_binary.png,2nd_session,013_1,05_binary.png,WARN,0.7818,3,3532,high_vein_ratio=0.782
binary\2nd_session\013_1\06_binary.png,2nd_session,013_1,06_binary.png,WARN,0.7791,5,3048,high_vein_ratio=0.779
binary\2nd_session\013_2\01_binary.png,2nd_session,013_2,01_binary.png,WARN,0.8333,2,3763,high_vein_ratio=0.833
binary\2nd_session\013_2\02_binary.png,2nd_session,013_2,02_binary.png,WARN,0.8205,3,3285,high_vein_ratio=0.821
binary\2nd_session\013_2\03_binary.png,2nd_session,013_2,03_binary.png,WARN,0.8281,2,3709,high_vein_ratio=0.828
binary\2nd_session\013_2\04_binary.png,2nd_session,013_2,04_binary.png,WARN,0.8212,2,3556,high_vein_ratio=0.821
binary\2nd_session\013_2\05_binary.png,2nd_session,013_2,05_binary.png,WARN,0.819,2,2847,high_vein_ratio=0.819
binary\2nd_session\013_2\06_binary.png,2nd_session,013_2,06_binary.png,WARN,0.8442,3,3518,high_vein_ratio=0.844
binary\2nd_session\013_3\01_binary.png,2nd_session,013_3,01_binary.png,WARN,0.8425,3,3218,high_vein_ratio=0.842
binary\2nd_session\013_3\02_binary.png,2nd_session,013_3,02_binary.png,WARN,0.8391,3,3202,high_vein_ratio=0.839
binary\2nd_session\013_3\03_binary.png,2nd_session,013_3,03_binary.png,WARN,0.8309,3,3013,high_vein_ratio=0.831
binary\2nd_session\013_3\04_binary.png,2nd_session,013_3,04_binary.png,WARN,0.8041,3,3427,high_vein_ratio=0.804
binary\2nd_session\013_3\05_binary.png,2nd_session,013_3,05_binary.png,WARN,0.8367,2,3448,high_vein_ratio=0.837
binary\2nd_session\013_3\06_binary.png,2nd_session,013_3,06_binary.png,WARN,0.8339,3,3032,high_vein_ratio=0.834
binary\2nd_session\013_4\01_binary.png,2nd_session,013_4,01_binary.png,WARN,0.7575,3,2684,high_vein_ratio=0.757
binary\2nd_session\013_4\02_binary.png,2nd_session,013_4,02_binary.png,WARN,0.7558,4,2990,high_vein_ratio=0.756
binary\2nd_session\013_4\03_binary.png,2nd_session,013_4,03_binary.png,WARN,0.7597,3,2658,high_vein_ratio=0.760
binary\2nd_session\013_4\04_binary.png,2nd_session,013_4,04_binary.png,WARN,0.7613,4,2675,high_vein_ratio=0.761
binary\2nd_session\013_4\05_binary.png,2nd_session,013_4,05_binary.png,WARN,0.7563,3,2811,high_vein_ratio=0.756
binary\2nd_session\013_4\06_binary.png,2nd_session,013_4,06_binary.png,WARN,0.7563,7,2699,high_vein_ratio=0.756
binary\2nd_session\014_1\01_binary.png,2nd_session,014_1,01_binary.png,WARN,0.8208,2,4402,high_vein_ratio=0.821
binary\2nd_session\014_1\02_binary.png,2nd_session,014_1,02_binary.png,WARN,0.808,3,3946,high_vein_ratio=0.808
binary\2nd_session\014_1\03_binary.png,2nd_session,014_1,03_binary.png,WARN,0.8144,3,3809,high_vein_ratio=0.814
binary\2nd_session\014_1\04_binary.png,2nd_session,014_1,04_binary.png,WARN,0.8226,2,3973,high_vein_ratio=0.823
binary\2nd_session\014_1\05_binary.png,2nd_session,014_1,05_binary.png,WARN,0.8265,2,4013,high_vein_ratio=0.827
binary\2nd_session\014_1\06_binary.png,2nd_session,014_1,06_binary.png,WARN,0.8219,3,3533,high_vein_ratio=0.822
binary\2nd_session\014_2\01_binary.png,2nd_session,014_2,01_binary.png,WARN,0.8156,2,3099,high_vein_ratio=0.816
binary\2nd_session\014_2\02_binary.png,2nd_session,014_2,02_binary.png,WARN,0.8224,2,2968,high_vein_ratio=0.822
binary\2nd_session\014_2\03_binary.png,2nd_session,014_2,03_binary.png,WARN,0.8191,2,3010,high_vein_ratio=0.819
binary\2nd_session\014_2\04_binary.png,2nd_session,014_2,04_binary.png,WARN,0.8051,4,2974,high_vein_ratio=0.805
binary\2nd_session\014_2\05_binary.png,2nd_session,014_2,05_binary.png,WARN,0.8014,4,3056,high_vein_ratio=0.801
binary\2nd_session\014_2\06_binary.png,2nd_session,014_2,06_binary.png,WARN,0.8157,2,2979,high_vein_ratio=0.816
binary\2nd_session\014_3\01_binary.png,2nd_session,014_3,01_binary.png,WARN,0.7993,5,2998,high_vein_ratio=0.799
binary\2nd_session\014_3\02_binary.png,2nd_session,014_3,02_binary.png,WARN,0.7798,4,3182,high_vein_ratio=0.780
binary\2nd_session\014_3\03_binary.png,2nd_session,014_3,03_binary.png,WARN,0.7417,10,2900,high_vein_ratio=0.742
binary\2nd_session\014_3\04_binary.png,2nd_session,014_3,04_binary.png,WARN,0.7836,4,3374,high_vein_ratio=0.784
binary\2nd_session\014_3\05_binary.png,2nd_session,014_3,05_binary.png,WARN,0.7372,6,3345,high_vein_ratio=0.737
binary\2nd_session\014_3\06_binary.png,2nd_session,014_3,06_binary.png,WARN,0.7896,8,3738,high_vein_ratio=0.790
binary\2nd_session\014_4\01_binary.png,2nd_session,014_4,01_binary.png,WARN,0.7985,2,3674,high_vein_ratio=0.799
binary\2nd_session\014_4\02_binary.png,2nd_session,014_4,02_binary.png,WARN,0.8027,2,3593,high_vein_ratio=0.803
binary\2nd_session\014_4\03_binary.png,2nd_session,014_4,03_binary.png,WARN,0.7842,4,3059,high_vein_ratio=0.784
binary\2nd_session\014_4\04_binary.png,2nd_session,014_4,04_binary.png,WARN,0.7747,6,3891,high_vein_ratio=0.775
binary\2nd_session\014_4\05_binary.png,2nd_session,014_4,05_binary.png,WARN,0.7803,5,3896,high_vein_ratio=0.780
binary\2nd_session\014_4\06_binary.png,2nd_session,014_4,06_binary.png,WARN,0.7808,5,3597,high_vein_ratio=0.781
binary\2nd_session\015_1\01_binary.png,2nd_session,015_1,01_binary.png,WARN,0.7723,2,2118,high_vein_ratio=0.772
binary\2nd_session\015_1\02_binary.png,2nd_session,015_1,02_binary.png,WARN,0.7629,2,1955,high_vein_ratio=0.763
binary\2nd_session\015_1\03_binary.png,2nd_session,015_1,03_binary.png,WARN,0.7609,4,2435,high_vein_ratio=0.761
binary\2nd_session\015_1\04_binary.png,2nd_session,015_1,04_binary.png,WARN,0.7663,3,3044,high_vein_ratio=0.766
binary\2nd_session\015_1\05_binary.png,2nd_session,015_1,05_binary.png,WARN,0.7626,7,2735,high_vein_ratio=0.763
binary\2nd_session\015_1\06_binary.png,2nd_session,015_1,06_binary.png,WARN,0.7809,1,2257,high_vein_ratio=0.781
binary\2nd_session\015_2\01_binary.png,2nd_session,015_2,01_binary.png,WARN,0.7794,3,2418,high_vein_ratio=0.779
binary\2nd_session\015_2\02_binary.png,2nd_session,015_2,02_binary.png,WARN,0.8007,5,2586,high_vein_ratio=0.801
binary\2nd_session\015_2\03_binary.png,2nd_session,015_2,03_binary.png,WARN,0.7928,3,2537,high_vein_ratio=0.793
binary\2nd_session\015_2\04_binary.png,2nd_session,015_2,04_binary.png,WARN,0.7927,5,2317,high_vein_ratio=0.793
binary\2nd_session\015_2\05_binary.png,2nd_session,015_2,05_binary.png,WARN,0.7761,4,1619,high_vein_ratio=0.776
binary\2nd_session\015_2\06_binary.png,2nd_session,015_2,06_binary.png,WARN,0.7778,3,2223,high_vein_ratio=0.778
binary\2nd_session\015_3\01_binary.png,2nd_session,015_3,01_binary.png,WARN,0.7984,5,2573,high_vein_ratio=0.798
binary\2nd_session\015_3\02_binary.png,2nd_session,015_3,02_binary.png,WARN,0.7982,4,2819,high_vein_ratio=0.798
binary\2nd_session\015_3\03_binary.png,2nd_session,015_3,03_binary.png,WARN,0.7914,2,2841,high_vein_ratio=0.791
binary\2nd_session\015_3\04_binary.png,2nd_session,015_3,04_binary.png,WARN,0.7958,3,2789,high_vein_ratio=0.796
binary\2nd_session\015_3\05_binary.png,2nd_session,015_3,05_binary.png,WARN,0.79,2,2931,high_vein_ratio=0.790
binary\2nd_session\015_3\06_binary.png,2nd_session,015_3,06_binary.png,WARN,0.7807,2,2974,high_vein_ratio=0.781
binary\2nd_session\015_4\01_binary.png,2nd_session,015_4,01_binary.png,WARN,0.7853,3,2666,high_vein_ratio=0.785
binary\2nd_session\015_4\02_binary.png,2nd_session,015_4,02_binary.png,WARN,0.7766,2,2849,high_vein_ratio=0.777
binary\2nd_session\015_4\03_binary.png,2nd_session,015_4,03_binary.png,WARN,0.7796,3,2817,high_vein_ratio=0.780
binary\2nd_session\015_4\04_binary.png,2nd_session,015_4,04_binary.png,WARN,0.782,2,2818,high_vein_ratio=0.782
binary\2nd_session\015_4\05_binary.png,2nd_session,015_4,05_binary.png,WARN,0.7782,2,2662,high_vein_ratio=0.778
binary\2nd_session\015_4\06_binary.png,2nd_session,015_4,06_binary.png,WARN,0.7829,3,2993,high_vein_ratio=0.783
binary\2nd_session\016_1\01_binary.png,2nd_session,016_1,01_binary.png,WARN,0.7936,5,3427,high_vein_ratio=0.794
binary\2nd_session\016_1\02_binary.png,2nd_session,016_1,02_binary.png,WARN,0.7961,2,3668,high_vein_ratio=0.796
binary\2nd_session\016_1\03_binary.png,2nd_session,016_1,03_binary.png,WARN,0.7942,2,3688,high_vein_ratio=0.794
binary\2nd_session\016_1\04_binary.png,2nd_session,016_1,04_binary.png,WARN,0.7939,3,3275,high_vein_ratio=0.794
binary\2nd_session\016_1\05_binary.png,2nd_session,016_1,05_binary.png,WARN,0.8,5,3401,high_vein_ratio=0.800
binary\2nd_session\016_1\06_binary.png,2nd_session,016_1,06_binary.png,WARN,0.8091,2,3404,high_vein_ratio=0.809
binary\2nd_session\016_2\01_binary.png,2nd_session,016_2,01_binary.png,WARN,0.812,3,3052,high_vein_ratio=0.812
binary\2nd_session\016_2\02_binary.png,2nd_session,016_2,02_binary.png,WARN,0.8152,4,3407,high_vein_ratio=0.815
binary\2nd_session\016_2\03_binary.png,2nd_session,016_2,03_binary.png,WARN,0.8213,5,3683,high_vein_ratio=0.821
binary\2nd_session\016_2\04_binary.png,2nd_session,016_2,04_binary.png,WARN,0.8255,3,3341,high_vein_ratio=0.826
binary\2nd_session\016_2\05_binary.png,2nd_session,016_2,05_binary.png,WARN,0.821,2,3467,high_vein_ratio=0.821
binary\2nd_session\016_2\06_binary.png,2nd_session,016_2,06_binary.png,WARN,0.8033,4,3731,high_vein_ratio=0.803
binary\2nd_session\016_3\01_binary.png,2nd_session,016_3,01_binary.png,WARN,0.7592,5,2112,high_vein_ratio=0.759
binary\2nd_session\016_3\02_binary.png,2nd_session,016_3,02_binary.png,WARN,0.7566,7,2564,high_vein_ratio=0.757
binary\2nd_session\016_3\03_binary.png,2nd_session,016_3,03_binary.png,WARN,0.7584,4,2318,high_vein_ratio=0.758
binary\2nd_session\016_3\04_binary.png,2nd_session,016_3,04_binary.png,WARN,0.7554,5,2335,high_vein_ratio=0.755
binary\2nd_session\016_3\05_binary.png,2nd_session,016_3,05_binary.png,WARN,0.756,5,2396,high_vein_ratio=0.756
binary\2nd_session\016_3\06_binary.png,2nd_session,016_3,06_binary.png,WARN,0.756,4,2307,high_vein_ratio=0.756
binary\2nd_session\016_4\01_binary.png,2nd_session,016_4,01_binary.png,WARN,0.7764,5,2772,high_vein_ratio=0.776
binary\2nd_session\016_4\02_binary.png,2nd_session,016_4,02_binary.png,WARN,0.7783,4,2968,high_vein_ratio=0.778
binary\2nd_session\016_4\03_binary.png,2nd_session,016_4,03_binary.png,WARN,0.7728,3,2896,high_vein_ratio=0.773
binary\2nd_session\016_4\04_binary.png,2nd_session,016_4,04_binary.png,WARN,0.7728,3,2835,high_vein_ratio=0.773
binary\2nd_session\016_4\05_binary.png,2nd_session,016_4,05_binary.png,WARN,0.7723,4,3028,high_vein_ratio=0.772
binary\2nd_session\016_4\06_binary.png,2nd_session,016_4,06_binary.png,WARN,0.7752,3,2888,high_vein_ratio=0.775
binary\2nd_session\017_1\01_binary.png,2nd_session,017_1,01_binary.png,WARN,0.8147,3,4298,high_vein_ratio=0.815
binary\2nd_session\017_1\02_binary.png,2nd_session,017_1,02_binary.png,WARN,0.8193,3,5180,high_vein_ratio=0.819
binary\2nd_session\017_1\03_binary.png,2nd_session,017_1,03_binary.png,WARN,0.8111,3,4033,high_vein_ratio=0.811
binary\2nd_session\017_1\04_binary.png,2nd_session,017_1,04_binary.png,WARN,0.8135,4,4128,high_vein_ratio=0.813
binary\2nd_session\017_1\05_binary.png,2nd_session,017_1,05_binary.png,WARN,0.8196,4,3655,high_vein_ratio=0.820
binary\2nd_session\017_1\06_binary.png,2nd_session,017_1,06_binary.png,WARN,0.8229,4,4961,high_vein_ratio=0.823
binary\2nd_session\017_2\01_binary.png,2nd_session,017_2,01_binary.png,WARN,0.7956,1,4344,high_vein_ratio=0.796
binary\2nd_session\017_2\02_binary.png,2nd_session,017_2,02_binary.png,WARN,0.7963,2,4361,high_vein_ratio=0.796
binary\2nd_session\017_2\03_binary.png,2nd_session,017_2,03_binary.png,WARN,0.8093,3,4522,high_vein_ratio=0.809
binary\2nd_session\017_2\04_binary.png,2nd_session,017_2,04_binary.png,WARN,0.8053,4,4332,high_vein_ratio=0.805
binary\2nd_session\017_2\05_binary.png,2nd_session,017_2,05_binary.png,WARN,0.7975,3,4080,high_vein_ratio=0.797
binary\2nd_session\017_2\06_binary.png,2nd_session,017_2,06_binary.png,WARN,0.7859,1,4169,high_vein_ratio=0.786
binary\2nd_session\017_3\01_binary.png,2nd_session,017_3,01_binary.png,WARN,0.8156,4,4134,high_vein_ratio=0.816
binary\2nd_session\017_3\02_binary.png,2nd_session,017_3,02_binary.png,WARN,0.7936,6,3791,high_vein_ratio=0.794
binary\2nd_session\017_3\03_binary.png,2nd_session,017_3,03_binary.png,WARN,0.7913,6,3619,high_vein_ratio=0.791
binary\2nd_session\017_3\04_binary.png,2nd_session,017_3,04_binary.png,WARN,0.8186,3,3532,high_vein_ratio=0.819
binary\2nd_session\017_3\05_binary.png,2nd_session,017_3,05_binary.png,WARN,0.8087,3,3401,high_vein_ratio=0.809
binary\2nd_session\017_3\06_binary.png,2nd_session,017_3,06_binary.png,WARN,0.8066,4,3958,high_vein_ratio=0.807
binary\2nd_session\017_4\01_binary.png,2nd_session,017_4,01_binary.png,WARN,0.7832,7,3875,high_vein_ratio=0.783
binary\2nd_session\017_4\02_binary.png,2nd_session,017_4,02_binary.png,WARN,0.8011,6,3749,high_vein_ratio=0.801
binary\2nd_session\017_4\03_binary.png,2nd_session,017_4,03_binary.png,WARN,0.794,5,3948,high_vein_ratio=0.794
binary\2nd_session\017_4\04_binary.png,2nd_session,017_4,04_binary.png,WARN,0.791,4,3739,high_vein_ratio=0.791
binary\2nd_session\017_4\05_binary.png,2nd_session,017_4,05_binary.png,WARN,0.7873,5,3920,high_vein_ratio=0.787
binary\2nd_session\017_4\06_binary.png,2nd_session,017_4,06_binary.png,WARN,0.794,7,4007,high_vein_ratio=0.794
binary\2nd_session\018_1\01_binary.png,2nd_session,018_1,01_binary.png,WARN,0.8528,2,3836,high_vein_ratio=0.853
binary\2nd_session\018_1\02_binary.png,2nd_session,018_1,02_binary.png,WARN,0.8801,2,2947,high_vein_ratio=0.880
binary\2nd_session\018_1\03_binary.png,2nd_session,018_1,03_binary.png,WARN,0.8713,3,2747,high_vein_ratio=0.871
binary\2nd_session\018_1\04_binary.png,2nd_session,018_1,04_binary.png,WARN,0.8786,1,2564,high_vein_ratio=0.879
binary\2nd_session\018_1\05_binary.png,2nd_session,018_1,05_binary.png,WARN,0.8759,1,2481,high_vein_ratio=0.876
binary\2nd_session\018_1\06_binary.png,2nd_session,018_1,06_binary.png,WARN,0.8602,2,3438,high_vein_ratio=0.860
binary\2nd_session\018_2\01_binary.png,2nd_session,018_2,01_binary.png,WARN,0.8426,2,3432,high_vein_ratio=0.843
binary\2nd_session\018_2\02_binary.png,2nd_session,018_2,02_binary.png,WARN,0.8249,2,3035,high_vein_ratio=0.825
binary\2nd_session\018_2\03_binary.png,2nd_session,018_2,03_binary.png,WARN,0.835,1,3187,high_vein_ratio=0.835
binary\2nd_session\018_2\04_binary.png,2nd_session,018_2,04_binary.png,WARN,0.8465,2,3008,high_vein_ratio=0.847
binary\2nd_session\018_2\05_binary.png,2nd_session,018_2,05_binary.png,WARN,0.8514,2,3485,high_vein_ratio=0.851
binary\2nd_session\018_2\06_binary.png,2nd_session,018_2,06_binary.png,WARN,0.8516,2,3606,high_vein_ratio=0.852
binary\2nd_session\018_3\01_binary.png,2nd_session,018_3,01_binary.png,WARN,0.8087,4,3265,high_vein_ratio=0.809
binary\2nd_session\018_3\02_binary.png,2nd_session,018_3,02_binary.png,WARN,0.8048,5,3709,high_vein_ratio=0.805
binary\2nd_session\018_3\03_binary.png,2nd_session,018_3,03_binary.png,WARN,0.8048,5,3759,high_vein_ratio=0.805
binary\2nd_session\018_3\04_binary.png,2nd_session,018_3,04_binary.png,WARN,0.808,3,3901,high_vein_ratio=0.808
binary\2nd_session\018_3\05_binary.png,2nd_session,018_3,05_binary.png,WARN,0.8064,4,3547,high_vein_ratio=0.806
binary\2nd_session\018_3\06_binary.png,2nd_session,018_3,06_binary.png,WARN,0.8118,2,3977,high_vein_ratio=0.812
binary\2nd_session\018_4\01_binary.png,2nd_session,018_4,01_binary.png,WARN,0.876,2,2803,high_vein_ratio=0.876
binary\2nd_session\018_4\02_binary.png,2nd_session,018_4,02_binary.png,WARN,0.8675,3,5495,high_vein_ratio=0.867
binary\2nd_session\018_4\03_binary.png,2nd_session,018_4,03_binary.png,WARN,0.8501,4,3738,high_vein_ratio=0.850
binary\2nd_session\018_4\04_binary.png,2nd_session,018_4,04_binary.png,WARN,0.8488,3,3789,high_vein_ratio=0.849
binary\2nd_session\018_4\05_binary.png,2nd_session,018_4,05_binary.png,WARN,0.8656,2,3250,high_vein_ratio=0.866
binary\2nd_session\018_4\06_binary.png,2nd_session,018_4,06_binary.png,WARN,0.8763,2,4353,high_vein_ratio=0.876
binary\2nd_session\019_1\01_binary.png,2nd_session,019_1,01_binary.png,WARN,0.848,2,4175,high_vein_ratio=0.848
binary\2nd_session\019_1\02_binary.png,2nd_session,019_1,02_binary.png,WARN,0.8486,3,4139,high_vein_ratio=0.849
binary\2nd_session\019_1\03_binary.png,2nd_session,019_1,03_binary.png,WARN,0.8384,5,4647,high_vein_ratio=0.838
binary\2nd_session\019_1\04_binary.png,2nd_session,019_1,04_binary.png,WARN,0.8489,2,4563,high_vein_ratio=0.849
binary\2nd_session\019_1\05_binary.png,2nd_session,019_1,05_binary.png,WARN,0.8212,5,5549,high_vein_ratio=0.821
binary\2nd_session\019_1\06_binary.png,2nd_session,019_1,06_binary.png,WARN,0.8561,3,4379,high_vein_ratio=0.856
binary\2nd_session\019_2\01_binary.png,2nd_session,019_2,01_binary.png,WARN,0.8141,2,3050,high_vein_ratio=0.814
binary\2nd_session\019_2\02_binary.png,2nd_session,019_2,02_binary.png,WARN,0.7534,6,4273,high_vein_ratio=0.753
binary\2nd_session\019_2\03_binary.png,2nd_session,019_2,03_binary.png,WARN,0.7561,8,3697,high_vein_ratio=0.756
binary\2nd_session\019_2\04_binary.png,2nd_session,019_2,04_binary.png,WARN,0.7495,5,3707,high_vein_ratio=0.749
binary\2nd_session\019_2\05_binary.png,2nd_session,019_2,05_binary.png,WARN,0.7291,2,3483,high_vein_ratio=0.729
binary\2nd_session\019_2\06_binary.png,2nd_session,019_2,06_binary.png,WARN,0.7238,8,3497,high_vein_ratio=0.724
binary\2nd_session\019_3\01_binary.png,2nd_session,019_3,01_binary.png,WARN,0.7916,2,2999,high_vein_ratio=0.792
binary\2nd_session\019_3\02_binary.png,2nd_session,019_3,02_binary.png,WARN,0.8147,2,3364,high_vein_ratio=0.815
